node	x	y	z
513459	738819.060103	4777766.821028	0.000000
513461	738818.768097	4777831.171458	0.000000
513465	738839.244984	4777254.311279	0.000000
513468	738831.662977	4777529.479686	0.000000
513469	738819.998591	4777819.305413	0.000000
513470	738823.233636	4777733.274690	0.000000
513471	738821.657120	4777877.508314	0.000000
513473	738836.909077	4777387.687630	0.000000
513479	738836.148094	4777488.672013	0.000000
513480	738846.181516	4777444.367060	0.000000
513491	738855.872037	4777167.159820	0.000000
513492	738855.883603	4777271.440437	0.000000
513496	738830.214729	4778108.174614	0.000000
513497	738840.450642	4777816.608486	0.000000
513503	738847.583763	4777644.470193	0.000000
513508	738848.652985	4777662.076751	0.000000
513510	738837.654395	4777993.068709	0.000000
513513	738875.764911	4777329.470240	0.000000
513517	738867.905110	4777396.591074	0.000000
513520	738871.022305	4777372.503929	0.000000
513523	738874.600374	4777345.030320	0.000000
513531	738850.844668	4777994.876542	0.000000
513533	738870.998766	4777488.926056	0.000000
513534	738850.791735	4777989.414923	0.000000
513543	738856.107451	4778082.239330	0.000000
513545	738856.654652	4778160.507729	0.000000
513547	738853.753852	4778237.910246	0.000000
513557	738882.326880	4777489.734553	0.000000
513559	738873.433259	4778026.258636	0.000000
513567	738884.565499	4778114.183079	0.000000
513569	738901.342396	4777089.014344	0.000000
513570	738885.657557	4778116.956810	0.000000
513572	738893.719616	4778030.594864	0.000000
513573	738926.939804	4777114.141365	0.000000
513578	738896.227506	4778144.470560	0.000000
513579	738903.920385	4778047.732121	0.000000
513587	738896.501341	4778300.911975	0.000000
513588	738895.405576	4778293.134248	0.000000
513592	738903.310211	4778188.964145	0.000000
513596	738912.773130	4778333.295988	0.000000
513597	738919.389032	4778107.687004	0.000000
513605	738930.814834	4778138.666812	0.000000
513606	738925.795726	4778229.994771	0.000000
513607	738928.339418	4778190.442259	0.000000
513610	738924.103398	4778381.852717	0.000000
513615	738924.976171	4778432.222199	0.000000
513622	735026.440325	4778501.448610	0.000000
513626	738727.851401	4778062.421603	0.000000
513630	738618.462699	4778164.437921	0.000000
513631	738588.611724	4778182.017987	0.000000
513644	736853.355756	4777697.969853	0.000000
513646	736993.326448	4777445.354403	0.000000
513648	736994.319948	4777449.347474	0.000000
513649	736936.251188	4777450.775392	0.000000
513672	738938.422626	4778294.309110	0.000000
513686	738582.472287	4777901.376580	0.000000
513691	738661.965457	4778065.717843	0.000000
513710	738861.475442	4778119.656211	0.000000
513713	738867.332893	4778164.718366	0.000000
513716	734920.720880	4779168.091364	0.000000
513718	734915.848258	4779166.744672	0.000000
513721	734904.931319	4779156.227427	0.000000
513724	738791.249007	4777660.565402	0.000000
513725	734287.131465	4777952.717521	0.000000
513728	736135.713916	4777762.686347	0.000000
513741	735979.311144	4778447.334298	0.000000
513743	737169.226338	4777641.483050	0.000000
513745	737166.721334	4777625.684060	0.000000
513748	737231.925216	4777619.102524	0.000000
513749	737269.640656	4777636.705615	0.000000
513752	737357.355990	4777593.314108	0.000000
513754	737358.265040	4777601.829942	0.000000
513757	737282.652318	4777584.941576	0.000000
513761	737298.615713	4777615.453313	0.000000
513762	737220.165133	4777781.415557	0.000000
513768	737274.525236	4777746.991922	0.000000
513769	737221.775288	4777817.999097	0.000000
513770	737211.678416	4777824.897506	0.000000
513772	737218.061890	4777820.538500	0.000000
513773	737250.662335	4777871.077331	0.000000
513776	737246.917827	4777871.703083	0.000000
513781	736012.211528	4779090.238575	0.000000
513800	732263.570388	4773924.587441	0.000000
513801	732269.147663	4773956.588209	0.000000
513802	732272.056320	4773960.923499	0.000000
513821	732813.236930	4775700.784653	0.000000
513860	732688.757853	4775070.409086	0.000000
513861	732690.347462	4775058.688431	0.000000
513862	732658.245152	4775023.224787	0.000000
513865	732678.965803	4775042.622501	0.000000
513891	736694.240475	4782499.708371	0.000000
513903	738428.583274	4783810.431790	0.000000
513904	738531.386990	4783752.444014	0.000000
513905	738493.606599	4783763.539936	0.000000
513906	738494.329976	4783780.745335	0.000000
513912	738473.972830	4783781.243598	0.000000
513913	738450.876099	4783776.308392	0.000000
513923	739028.927367	4782609.435904	0.000000
513925	735202.279237	4779102.108155	0.000000
513927	735245.360088	4779105.241544	0.000000
513928	735237.483302	4779105.514354	0.000000
513934	738810.052826	4777776.046040	0.000000
513935	738817.518709	4777777.330696	0.000000
513936	738816.056787	4777789.989247	0.000000
513937	738806.909669	4777789.490768	0.000000
513966	738820.895678	4777818.347203	0.000000
513969	738815.657660	4777792.777416	0.000000
514022	732549.242875	4775133.275385	0.000000
514125	732068.964104	4774404.200579	0.000000
514159	732912.373758	4775209.578836	0.000000
514160	732908.650420	4775203.358515	0.000000
514213	734021.625866	4776898.577447	0.000000
514249	733961.124709	4776992.191203	0.000000
514250	733964.684810	4776993.614337	0.000000
514251	733971.694158	4777020.574072	0.000000
514305	734259.953249	4776952.319197	0.000000
514309	734245.395780	4776961.069981	0.000000
514310	734240.410280	4776967.225415	0.000000
514315	734000.608790	4776749.027133	0.000000
514316	733996.219997	4776750.144046	0.000000
514335	733747.685488	4776684.965355	0.000000
514339	733780.005451	4776720.331483	0.000000
514340	733799.340944	4776729.511831	0.000000
514349	733752.031028	4777476.101087	0.000000
514350	733748.278146	4777381.504886	0.000000
514351	733745.414191	4777357.889862	0.000000
514352	733569.528374	4777461.115218	0.000000
514358	733595.160506	4777366.625801	0.000000
514363	733727.513576	4777434.475497	0.000000
514371	733623.755777	4777377.012699	0.000000
514415	734022.342248	4777097.188754	0.000000
514475	756774.905097	4804871.771148	0.000000
514476	756826.525171	4804901.472616	0.000000
514478	756903.496609	4804924.018868	0.000000
514483	733217.234139	4776416.263652	0.000000
514484	733219.089337	4776414.903891	0.000000
514589	733538.552761	4776333.497095	0.000000
514593	733526.790772	4776321.285798	0.000000
514594	733524.023271	4776318.355653	0.000000
514603	733273.816465	4776268.404780	0.000000
514604	733318.940355	4776232.589175	0.000000
514605	733314.568484	4776237.254073	0.000000
514618	733444.104468	4776390.249248	0.000000
514619	733507.415129	4776331.073979	0.000000
514623	733505.472559	4776330.462612	0.000000
514637	732381.890392	4774660.791067	0.000000
514640	732395.227309	4774663.758314	0.000000
514641	732616.598759	4774729.278023	0.000000
514645	732615.975665	4774725.087201	0.000000
514646	732615.064300	4774719.074173	0.000000
514662	732543.458568	4774716.899365	0.000000
514689	732815.743442	4775128.069034	0.000000
514693	732826.100802	4775122.329464	0.000000
514694	732834.404594	4775117.309241	0.000000
514703	732833.177860	4775059.437992	0.000000
514704	732926.950588	4775105.347709	0.000000
514709	732940.495821	4774987.905466	0.000000
514710	732966.974926	4774980.648619	0.000000
514731	732994.481795	4775013.199326	0.000000
514732	732981.709462	4774971.067091	0.000000
514734	732996.704977	4775023.260059	0.000000
514736	733168.255195	4775064.236497	0.000000
514750	732053.159443	4773695.307727	0.000000
514751	731995.556203	4773698.574666	0.000000
514766	732327.071227	4773857.701756	0.000000
514769	732322.625351	4773952.838548	0.000000
514807	738990.951153	4778638.527272	0.000000
514808	739001.800407	4778635.749886	0.000000
514809	739012.359138	4778632.895605	0.000000
514810	739024.659217	4778628.234323	0.000000
514824	737323.686622	4784949.847411	0.000000
514827	739284.889204	4779594.058076	0.000000
514833	739342.268439	4779610.652347	0.000000
514834	739355.398714	4779597.391996	0.000000
514909	733807.206159	4777276.583188	0.000000
514925	732603.685067	4774592.031200	0.000000
514944	732443.945788	4774345.373827	0.000000
515010	732315.165343	4774431.071529	0.000000
515011	732243.301586	4774442.856527	0.000000
515017	732332.268854	4774200.705074	0.000000
515019	732302.270830	4774187.030291	0.000000
515022	732249.190205	4774113.818012	0.000000
515033	732664.942949	4774881.587599	0.000000
515035	732677.292668	4774895.084688	0.000000
515050	732947.376393	4774800.286599	0.000000
515052	732947.765963	4774806.059495	0.000000
515071	732829.047440	4774827.623783	0.000000
515083	732505.354123	4774521.787774	0.000000
515099	732094.871295	4774415.455838	0.000000
515101	732101.476730	4774425.865402	0.000000
515111	734154.295842	4777089.467515	0.000000
515112	734190.294129	4777081.442122	0.000000
515118	733436.140212	4776356.352693	0.000000
515123	734073.225693	4776951.763876	0.000000
515124	734085.774873	4777003.142490	0.000000
515126	734053.907513	4776870.220308	0.000000
515127	734042.023170	4776841.458591	0.000000
515134	734054.578219	4776802.050039	0.000000
515153	734129.610123	4776970.701530	0.000000
515155	734131.932551	4776981.355560	0.000000
515172	734351.568438	4777071.340849	0.000000
515175	734348.347477	4777077.590236	0.000000
515176	734330.958281	4777081.273219	0.000000
515212	733962.239440	4776665.162142	0.000000
515215	733555.232060	4776548.898866	0.000000
515219	733559.141814	4776542.027843	0.000000
515220	733561.198092	4776539.318542	0.000000
515227	734197.573297	4777121.620927	0.000000
515229	734163.465001	4777129.177485	0.000000
515230	734199.507645	4777132.183826	0.000000
515232	734165.576120	4777139.813158	0.000000
515237	734106.690205	4777100.063188	0.000000
515246	739600.134585	4782266.474083	0.000000
515259	733017.809028	4776124.443458	0.000000
515273	732832.100949	4775648.247032	0.000000
515274	732873.768619	4775632.546809	0.000000
515283	733078.542491	4775891.776353	0.000000
515295	733101.833129	4775823.968694	0.000000
515297	733094.070967	4775849.866202	0.000000
515307	733086.373838	4775789.249464	0.000000
515329	757412.724603	4807831.734083	0.000000
515331	757356.520934	4807591.576745	0.000000
515332	757384.136595	4807562.687207	0.000000
515334	757253.679374	4807246.969824	0.000000
515337	757145.197528	4807436.405103	0.000000
515342	757270.686554	4807862.479420	0.000000
515347	757634.594320	4807697.315183	0.000000
515356	757604.056024	4807555.280567	0.000000
515357	757609.388369	4807509.302488	0.000000
515361	757566.057463	4807110.635259	0.000000
515362	758068.990569	4807503.619207	0.000000
515366	758201.744538	4806504.551801	0.000000
515370	758030.085195	4807993.781428	0.000000
515371	758212.661328	4808020.861608	0.000000
515372	758103.747289	4808072.799781	0.000000
515373	758119.195236	4808006.998466	0.000000
515374	758156.940156	4807860.097008	0.000000
515375	753280.712520	4805002.831242	0.000000
515376	750475.813462	4800291.048106	0.000000
515377	750623.156698	4800300.185084	0.000000
515383	749809.673865	4800757.706133	0.000000
515384	749830.780809	4800999.756586	0.000000
515386	749678.607619	4800932.491948	0.000000
515387	749663.016102	4800879.923359	0.000000
515388	749615.551832	4800912.315043	0.000000
515389	749483.453331	4800742.076593	0.000000
515390	749492.044342	4800648.716910	0.000000
515392	749630.559984	4800807.725846	0.000000
515395	749269.192332	4801717.052238	0.000000
515396	749512.184083	4801802.661634	0.000000
515398	750028.039515	4801842.943214	0.000000
515399	750265.990423	4802088.823999	0.000000
515400	750279.989750	4802040.495824	0.000000
515403	749658.561245	4801625.224950	0.000000
515409	749749.437232	4801368.046203	0.000000
515411	749695.105046	4801290.491697	0.000000
515413	749477.683402	4801023.838665	0.000000
515443	749336.479479	4802421.845364	0.000000
515444	749390.811542	4802237.485414	0.000000
515445	749411.880658	4802707.802738	0.000000
515446	749404.757741	4802674.442283	0.000000
515448	749501.550694	4802523.924132	0.000000
515450	749636.024766	4802382.660970	0.000000
515451	749481.089422	4802713.014067	0.000000
515453	749557.490720	4802545.339975	0.000000
515454	749303.567248	4802662.302669	0.000000
515455	749321.756889	4802610.424121	0.000000
515456	749203.404808	4802603.981460	0.000000
515458	749120.235061	4802656.413044	0.000000
515504	748481.999563	4802868.635865	0.000000
515505	748608.796845	4802944.396486	0.000000
515507	748674.426914	4802746.446000	0.000000
515511	748798.507937	4802536.877997	0.000000
515512	748689.524517	4802521.135740	0.000000
515513	748667.764166	4802518.366968	0.000000
515514	748607.500721	4802610.727758	0.000000
515515	748370.465277	4802799.610889	0.000000
515516	748346.340818	4802788.960135	0.000000
515517	748277.234520	4802899.482344	0.000000
515519	747939.201357	4802677.873734	0.000000
515520	748460.144985	4802662.353266	0.000000
515522	748478.497255	4802575.602154	0.000000
515523	748477.807127	4802470.668424	0.000000
515524	748112.862774	4802801.207569	0.000000
515525	748184.881275	4802692.014086	0.000000
515529	748177.233269	4802408.927696	0.000000
515532	748255.307783	4802515.022350	0.000000
515533	748241.468803	4802400.631246	0.000000
515534	748371.923149	4802955.931458	0.000000
515535	748438.843355	4802842.193555	0.000000
515537	748471.139515	4802798.794555	0.000000
515538	748394.059543	4802811.654677	0.000000
515579	748438.173606	4803217.617223	0.000000
515582	748622.540419	4803103.538249	0.000000
515584	748705.892473	4802975.937995	0.000000
515585	748413.919833	4803187.776880	0.000000
515590	748455.936875	4802908.971924	0.000000
515591	748520.358481	4802946.739150	0.000000
515592	748572.956957	4803103.816942	0.000000
515621	752902.720157	4800955.890381	0.000000
515622	753076.229941	4800842.661862	0.000000
515623	752996.042529	4800885.741096	0.000000
515624	752899.068744	4800783.975308	0.000000
515625	752940.815740	4801020.131434	0.000000
515626	752958.893660	4800716.454894	0.000000
515627	753166.126773	4800899.521970	0.000000
515629	753155.562044	4801664.809352	0.000000
515632	753145.598568	4801523.364972	0.000000
515633	753142.588247	4801436.734281	0.000000
515635	753153.688429	4801422.846807	0.000000
515638	753186.174434	4801236.768170	0.000000
515639	753236.466126	4801236.915621	0.000000
515673	752977.126861	4801086.686138	0.000000
515674	752962.742306	4801060.712306	0.000000
515675	753208.588043	4800931.251639	0.000000
515709	752733.462050	4801166.098204	0.000000
515715	748624.941707	4806225.750746	0.000000
515716	748413.280688	4804360.642815	0.000000
515717	748328.602110	4804264.488676	0.000000
515720	749339.682277	4803549.365294	0.000000
515721	749261.636127	4803659.014707	0.000000
515722	749290.118773	4803671.764967	0.000000
515725	749515.428423	4803450.506649	0.000000
515726	749210.792741	4803636.320470	0.000000
515729	749245.612070	4803815.115292	0.000000
515730	749272.768774	4803834.089193	0.000000
515731	749146.143414	4803829.175794	0.000000
515736	749097.366864	4804046.639025	0.000000
515737	749008.722015	4803887.960345	0.000000
515739	749106.196303	4803810.153647	0.000000
515740	748617.522696	4803610.981547	0.000000
515741	748715.612162	4803422.433196	0.000000
515742	748580.839413	4803578.625797	0.000000
515743	748642.728208	4803463.058972	0.000000
